Features,gender-value,gender_beta,gender_q-value,r2,f-test_pval,f-test_q-value
242.88_346.2213m/z,0.05525261991046109,3752.5356560617147,1.0,0.006375486552022136,0.055252619910469807,1.0
292.12_346.2215m/z,0.19282682825372557,11456.450550857262,1.0,0.002947580104316505,0.19282682825377623,1.0
202.72_346.2216m/z,0.056281435327360706,22861.208524833073,1.0,0.006322323800688978,0.056281435327374535,1.0
145.81_346.2216m/z,0.9931988723038776,193.2279673748737,1.0,1.264742254258877e-07,0.9931988723045513,1.0
307.59_346.2479m/z,3.3125917468368454e-06,5452.998288828491,0.0004927405415614643,0.03694404452664202,3.31259174683744e-06,0.0004927405415615526
370.84_346.2576m/z,1.1053491176170573e-23,9037.391128506726,3.597270594141363e-20,0.16068511135817287,1.1053491176172404e-23,3.597270594141959e-20
431.37_346.258m/z,0.0009227292715974847,46801.01191142841,0.05185625978664439,0.018924835269422347,0.0009227292715977344,0.05185625978665843
300.46_346.366m/z,0.0476527894956775,3170.542104600947,1.0,0.006803877290910254,0.047652789495685764,1.0
128.54_347.0344m/z,0.003895377272628598,10181.092607387383,0.16097574654122757,0.014398281251099099,0.00389537727262927,0.1609757465412563
197.26_347.0418m/z,0.5265047154012825,-7372.744161500307,1.0,0.0006979857344322493,0.5265047154011435,1.0
486.23_347.0884m/z,0.04234520120996293,23123.1887450441,1.0,0.0071481316571722076,0.0423452012099691,1.0
505.67_347.0885m/z,0.05963473350071286,27178.190567145895,1.0,0.006155928142931866,0.059634733500727136,1.0
312.23_347.0867m/z,0.09005568563534937,34219.08183009049,1.0,0.004989037281640463,0.09005568563537092,1.0
52.8_347.1146m/z,0.6595242525949156,1954.068046900317,1.0,0.00033780530718874324,0.6595242525949319,1.0
225.49_347.1228m/z,6.264979245764519e-09,6352.902448611993,1.9559095744381494e-06,0.05705517119763548,6.2649792457654385e-09,1.9559095744384365e-06
233.45_347.1201m/z,0.07632674092203821,1150.1506319094365,1.0,0.005453188693228639,0.07632674092205573,1.0
77.09_347.127m/z,2.3197698660067085e-05,11595.626154983283,0.0025241509811532187,0.030688718389412895,2.3197698660071638e-05,0.0025241509811537144
280.79_347.1248m/z,0.23475164543659052,-20627.204408087277,1.0,0.002454487459353172,0.23475164543662144,1.0
220.72_347.1297m/z,0.05945129553850685,-2463.1204501105935,1.0,0.006164771375074096,0.059451295538515414,1.0
117.19_347.1335m/z,0.008282482968794913,-2814.169668049253,0.29719494159571136,0.012061301763746868,0.008282482968796535,0.29719494159576954
309.78_347.163m/z,0.2629713565974962,609.1302858788713,1.0,0.002178730341941937,0.2629713565975859,1.0
242.66_347.1665m/z,0.17056047423992016,-2102.683320185195,1.0,0.0032636080562238323,0.17056047423995346,1.0
307.39_347.1842m/z,0.7779191495884817,-540.3719783199824,1.0,0.00013844452967071152,0.7779191495885983,1.0
175.99_347.1881m/z,0.020906688682797013,1377.402765199332,0.6310545277730456,0.009242572287672446,0.020906688682801256,0.6310545277731737
408.03_347.2214m/z,0.0021859656761611577,80818.9368485731,0.1013876780778491,0.0162056730294452,0.0021859656761617314,0.10138767807785545
373.55_347.2207m/z,0.004359876458745104,1924.9442335307947,0.17627641409745512,0.01404746925770406,0.004359876458746082,0.17627641409748565
300.48_347.2249m/z,0.03083626833922451,23466.04144823726,0.8550704495119615,0.008082132471113446,0.03083626833923069,0.8550704495121328
202.65_347.2246m/z,0.07850126925590244,4037.7546371478347,1.0,0.0053739479641939925,0.0785012692559197,1.0
145.83_347.2246m/z,0.8466075420587562,901.3368488573168,1.0,6.513696156751347e-05,0.8466075420586058,1.0
431.45_347.2611m/z,0.0007937547258125345,9128.649110878012,0.045905212149759705,0.019401589393953866,0.0007937547258126961,0.04590521214976905
174.74_348.0189m/z,0.03898776930853799,2003.7175915650585,1.0,0.007390132018769369,0.03898776930854469,1.0
128.53_348.0374m/z,0.004114653672926066,1341.3159791397918,0.16840579610001905,0.014227669145734922,0.0041146536729270615,0.1684057961000598
163.13_348.0688m/z,0.0010154512120747825,144166.11999705725,0.05615616162367056,0.018621922668656032,0.0010154512120750443,0.05615616162368504
186.14_348.068m/z,0.09954100279366987,3896.410246376104,1.0,0.004711026878830071,0.09954100279369092,1.0
57.9_348.0699m/z,0.022854326362505235,-2150.742817008737,0.6743022670146755,0.00897521251975375,0.022854326362510793,0.6743022670148395
91.76_348.0714m/z,0.006446991153809088,1403.0794098790013,0.2423752337212911,0.01283409138914815,0.00644699115381067,0.24237523372135072
238.77_348.0925m/z,0.0001081397285142314,8686.238143337165,0.008778352360658142,0.025753038374598636,0.00010813972851424874,0.008778352360659549
100.34_348.0913m/z,0.15967729203508074,2472.8131752050353,1.0,0.0034358217420211723,0.15967729203510408,1.0
486.24_348.0916m/z,0.04261625132120379,4611.710304969095,1.0,0.007129479008914363,0.04261625132120831,1.0
122.93_348.103m/z,0.5948423663774787,-818.8695067532371,1.0,0.000492211539973253,0.5948423663777658,1.0
225.5_348.1095m/z,0.00019700034453411198,3303.714226075168,0.01434263056698682,0.023835704327500484,0.00019700034453415952,0.014342630566988559
280.61_348.1207m/z,0.21606489785965122,-7052.116479503513,1.0,0.0026601907782121126,0.21606489785970964,1.0
131.07_348.1276m/z,0.6594757016788335,-4088.3819953379375,1.0,0.00033790812150458205,0.6594757016786734,1.0
76.92_348.1284m/z,5.440908174166913e-05,1987.708246155192,0.00503247601293254,0.02795330936649265,5.440908174167874e-05,0.0050324760129336005
106.52_348.1285m/z,0.00984571764081504,3987.5877359839183,0.34098336248215355,0.011530212021897412,0.009845717640817599,0.34098336248224215
50.33_348.1394m/z,0.010386756891273064,2368.04093492104,0.3561605325041783,0.011366282851172582,0.010386756891275108,0.35616053250424834
188.68_348.1413m/z,0.4219980961863289,513.8482207738018,1.0,0.0011216399319482484,0.4219980961861708,1.0
154.19_348.1753m/z,0.0008097113922249365,2792.449359647693,0.04667721901559914,0.019338534285250897,0.000809711392225045,0.0466772190156054
242.06_348.1777m/z,0.0022323992113112948,1261.5203586147109,0.10298559038166362,0.016139694721592712,0.0022323992113117298,0.10298559038168369
175.44_348.2m/z,0.002512453310333058,2382.5650392874404,0.11293562884592245,0.015769016979600536,0.002512453310333707,0.11293562884594796
340.41_348.2138m/z,0.5886392794323674,-7213.5604746615,1.0,0.0005089638876660807,0.5886392794322552,1.0
430.82_348.216m/z,0.6990416609248822,2888.536067996613,1.0,0.0002601413901354155,0.6990416609246499,1.0
408.01_348.2246m/z,0.001996484324808795,17799.209628061362,0.09445558151563949,0.016490456330282344,0.0019964843248091984,0.09445558151565857
300.44_348.2269m/z,0.019545949506092473,3466.2641861326233,0.597198931080528,0.009445091606853806,0.019545949506095846,0.597198931080631
194.87_348.2366m/z,0.1322050290090801,-1097.3378521463417,1.0,0.003937255522884264,0.13220502900912887,1.0
219.6_348.2369m/z,2.1131891752536524e-08,28004.191659532098,6.06812269868753e-06,0.05316886639183216,2.113189175253945e-08,6.06812269868837e-06
323.27_348.7203m/z,0.07538538154829905,-4462.787418799283,1.0,0.005488246414456999,0.07538538154831319,1.0
202.78_348.9954m/z,2.2529356025287152e-06,2311.0997395223108,0.00035015336903047064,0.038183533708726514,2.2529356025291184e-06,0.0003501533690305333
52.95_349.0125m/z,0.005646556732000506,404.0027592628243,0.21688729256507952,0.013244432868533718,0.005646556732002044,0.2168872925651386
189.04_349.0314m/z,0.008659489896135053,13707.668457423399,0.30804685225959066,0.01192438674914753,0.00865948989613741,0.3080468522596745
309.9_349.0476m/z,0.18661323121794768,-12814.93557837161,1.0,0.0030313472013246967,0.18661323121798856,1.0
151.7_349.0501m/z,0.09402077023208517,8276.541547086455,1.0,0.004869127395553119,0.09402077023210045,1.0
139.81_349.0496m/z,0.23511155403187273,1184.6753465319568,1.0,0.0024507204935416693,0.23511155403191364,1.0
163.14_349.0718m/z,0.0026931721504401536,21118.229294226807,0.11897801927449567,0.015551395672597002,0.002693172150440635,0.11897801927451694
186.14_349.0713m/z,0.17051666816947927,539.3396043008694,1.0,0.003264275833661956,0.17051666816951208,1.0
135.55_349.0848m/z,0.7882512821944962,9375.226455650349,1.0,0.0001255557740003077,0.7882512821946276,1.0
308.99_349.0888m/z,0.3956651551471896,7751.664803640153,1.0,0.001255017671066616,0.39566515514706513,1.0
200.27_349.0883m/z,0.18200612862587953,2396.9016201876293,1.0,0.0030955741118262603,0.18200612862592302,1.0
238.76_349.0952m/z,0.00024259167134508977,1469.4141426702645,0.017089947318437458,0.023171282459526488,0.0002425916713451363,0.017089947318439706
49.5_349.1102m/z,0.04567143683686027,14432.78878913994,1.0,0.006927448589859608,0.04567143683686997,1.0
56.45_349.1097m/z,0.6535919564765466,877.153245744033,1.0,0.0003505067572017184,0.65359195647653,1.0
346.03_349.1249m/z,0.8225047369195859,897.0020821322313,1.0,8.758799369967818e-05,0.8225047369192879,1.0
131.1_349.131m/z,0.6470727611990208,-651.9832008189405,1.0,0.0003647907894892555,0.6470727611988201,1.0
374.61_349.1323m/z,0.33026917791524757,-19152.454253543056,1.0,0.0016484946374242249,0.33026917791514776,1.0
120.52_349.1384m/z,0.0008685862584406261,2594.763202919771,0.04935586056931742,0.0191162456311057,0.0008685862584407714,0.04935586056932568
214.86_349.1828m/z,0.933037285101737,3896.208888158333,1.0,1.2288947314531562e-05,0.9330372851020672,1.0
230.58_349.2082m/z,2.4925736615889182e-05,5221.244769997404,0.0026796007579806204,0.030458020361324722,2.4925736615896978e-05,0.0026796007579814583
340.44_349.2172m/z,0.5966622360000118,-1277.095252712504,1.0,0.0004873648564388544,0.5966622359999473,1.0
408.01_349.2268m/z,0.0014238639742063068,2628.1338021436795,0.07240393446223758,0.0175544697193748,0.0014238639742065935,0.07240393446225216
367.76_349.2364m/z,0.016371259837252208,2491.4836991573675,0.516359966318756,0.009980405733466147,0.016371259837255132,0.5163599663188483
360.26_349.236m/z,0.04435578783191085,-967.3588570220332,1.0,0.007012655005159352,0.0443557878319182,1.0
403.02_349.2357m/z,0.0008374055242393742,2479.0525269268333,0.04791363580941856,0.019232011671040827,0.0008374055242395755,0.04791363580943008
435.26_349.2363m/z,0.4350851910192126,590.6820073248322,1.0,0.001059856257415892,0.4350851910190643,1.0
219.31_349.2399m/z,1.631248781486366e-08,5120.248759806584,4.7865951171247426e-06,0.05399697961297156,1.6312487814866703e-08,4.786595117125635e-06
503.31_349.288m/z,4.0649298490703105e-07,2443.1536749794195,8.114436350701413e-05,0.04368740450347519,4.0649298490710845e-07,8.114436350702958e-05
127.01_350.0477m/z,0.04621817953484452,-304.942679208051,1.0,0.006892795138822572,0.04621817953485789,1.0
151.67_350.0532m/z,0.1275673750794985,946.4618046596199,1.0,0.004033373742702295,0.12756737507952787,1.0
188.13_350.0841m/z,0.009386036023694222,12900.195749104734,0.3281319987256995,0.011676892067779332,0.009386036023696332,0.32813199872577326
262.04_350.0863m/z,0.0001175935820821642,5811.1501580605845,0.009396625742089361,0.025484876329969097,0.00011759358208218513,0.009396625742091033
230.01_350.085m/z,0.7428105088175746,1194.0508783128146,1.0,0.00018740061028310606,0.7428105088173034,1.0
199.61_350.0843m/z,0.37543869113005024,11403.458347817654,1.0,0.0013664874437995245,0.3754386911299161,1.0
117.19_350.0847m/z,0.004123105032368871,-462450.87612071936,0.16868740954758601,0.014221279402522047,0.004123105032369678,0.16868740954761904
308.8_350.0921m/z,0.3100731058654867,1433.6769429407195,1.0,0.001791889310108652,0.31007310586554154,1.0
413.23_350.1001m/z,0.18983454357137536,225.87862701833782,1.0,0.002987521826457673,0.1898345435713915,1.0
43.37_350.1155m/z,0.0002876814069495461,2880.8477274662787,0.019740813767306017,0.02262764957995045,0.0002876814069496253,0.01974081376730812
120.55_350.124m/z,0.0010171965570375731,3564.694625799707,0.056223730680933996,0.018616492072785595,0.0010171965570377798,0.05622373068094542
351.96_350.1415m/z,0.2506994201424055,-32325.671494774724,1.0,0.0022939726033243124,0.2506994201424212,1.0
344.08_350.1591m/z,0.9304973062566511,303.6336381295393,1.0,1.324130447455385e-05,0.9304973062575268,1.0
323.36_350.1593m/z,0.6570536029182692,-5293.84904092561,1.0,0.00034306104852765973,0.6570536029182205,1.0
209.57_350.1624m/z,0.33364838639522654,-1271.8188856386016,1.0,0.001625630940177647,0.33364838639508454,1.0
367.87_350.172m/z,0.9900459308094454,4.892242382291329,1.0,2.7092773313697194e-07,0.9900459308108726,1.0
214.86_350.1858m/z,0.5114122274616666,6733.149457426124,1.0,0.0007502428852964593,0.5114122274615756,1.0
321.04_350.1924m/z,0.003117122732439904,2239.2807233643803,0.1333198352220342,0.015093978234363203,0.003117122732440507,0.13331983522206
345.46_350.1931m/z,0.4431404430394871,-1577.0959502101266,1.0,0.001023212822502062,0.4431404430393222,1.0
145.49_350.2037m/z,0.0799122643780589,383.0249719744119,1.0,0.005323781383358983,0.0799122643780705,1.0
490.37_350.2296m/z,1.1838481195319908e-11,77494.01831224539,6.3889647323396746e-09,0.07694395998487147,1.1838481195322538e-11,6.388964732341094e-09
504.52_350.2292m/z,5.13557412252002e-10,6509.154699059417,1.9983313346325592e-07,0.06502182999281003,5.135574122521122e-10,1.998331334632988e-07
480.93_350.2299m/z,1.488735577410661e-06,4100.5231288975565,0.00024597546433439803,0.0395155691980561,1.4887355774108792e-06,0.0002459754643344341
464.96_350.232m/z,0.8460903035369856,-1760.2615562090161,1.0,6.558253872512854e-05,0.8460903035369524,1.0
117.18_350.2307m/z,0.0019403003109314148,-21717.824419909262,0.09228531400228887,0.016580170460207766,0.00194030031093188,0.09228531400231099
389.81_350.2393m/z,0.2906132393587972,463.7180881794611,1.0,0.0019420242170180568,0.29061323935884315,1.0
129.4_351.0057m/z,0.09382547561040097,802.407935993421,1.0,0.004874904008018377,0.09382547561042394,1.0
187.44_351.0115m/z,0.29796356572384325,2109.990374023267,1.0,0.001883838089158485,0.2979635657239125,1.0
42.23_351.0283m/z,3.713512942337173e-05,1329.5585206337619,0.003692740290796764,0.029178423194589298,3.7135129423379866e-05,0.0036927402907975734
60.47_351.031m/z,5.817499151724282e-15,42578.52911386904,6.375258977710088e-12,0.10067698351951215,5.81749915172519e-15,6.3752589777110835e-12
193.85_351.0354m/z,0.003852553280656771,-3703.9814479052147,0.1598100847577688,0.014432736348624076,0.0038525532806576238,0.15981008475780417
171.27_351.0673m/z,0.00020579741630161706,1868.9721543571966,0.014893391151028357,0.023696221657071304,0.00020579741630165428,0.014893391151031051
252.59_351.068m/z,0.11634635529512648,10540.47353653234,1.0,0.004282928356794891,0.11634635529515114,1.0
162.51_351.0687m/z,2.3026692518193e-05,5857.898866274446,0.0025106311320800614,0.030712477367846103,2.302669251819696e-05,0.002510631132080493
213.03_351.0687m/z,0.4755492935812329,2175.92956473401,1.0,0.000885686418641507,0.4755492935811675,1.0
199.61_351.0874m/z,0.47470065162956077,1448.0370625921867,1.0,0.0008890959099613349,0.474700651629414,1.0
117.14_351.0877m/z,0.0009833801311449715,-123663.46306844718,0.05477747108420717,0.018723421754857417,0.0009833801311451228,0.0547774710842156
133.26_351.133m/z,0.6583835785797636,2859.659981949172,1.0,0.0003402258050009266,0.6583835785797751,1.0
416.37_351.1332m/z,0.8788291295370658,255.22261416698157,1.0,4.045542621111675e-05,0.8788291295374594,1.0
351.91_351.144m/z,0.2871576302033152,-9521.928321329768,1.0,0.0019700313561459293,0.2871576302033935,1.0
66.01_351.1581m/z,1.5427158928312033e-06,180569.3551457095,0.00025372329973777336,0.039401062584465296,1.5427158928314767e-06,0.00025372329973781836
445.79_351.165m/z,0.0006515838815937671,9211.03295652598,0.03879014275344819,0.02002735065176775,0.000651583881593916,0.03879014275345706
207.29_351.1646m/z,0.3240682528542288,-3774.9141520569547,1.0,0.0016912682682127533,0.32406825285407803,1.0
214.83_351.1877m/z,0.4013292243775911,1287.1429042110751,1.0,0.0012252534032298756,0.40132922437750584,1.0
490.13_351.2324m/z,6.865053100720249e-12,14543.350852808882,3.900943635102078e-09,0.0786579439391748,6.8650531007211305e-12,3.900943635102579e-09
117.16_351.2324m/z,0.0018832677539134032,-1704.42835219698,0.08997116457536648,0.016673965580112138,0.0018832677539137987,0.08997116457538538
464.93_351.2351m/z,0.990664422214774,309.4159472305708,1.0,2.383042843057126e-07,0.9906644222195902,1.0
88.18_351.6636m/z,7.695368669480609e-13,974.7278003493567,5.297761599455536e-10,0.08551663885349625,7.695368669481742e-13,5.297761599456317e-10
60.46_352.0334m/z,8.978758757949573e-16,6067.065658376908,1.2523137714234723e-12,0.10641962937569782,8.978758757950677e-16,1.2523137714236262e-12
98.97_352.0414m/z,0.13988311256728247,741.2204067993396,1.0,0.0037861010728343913,0.1398831125673144,1.0
38.23_352.0603m/z,0.0011007795880657418,828.1716159022174,0.05985781316821087,0.01836685591889331,0.001100779588065988,0.05985781316822425
127.02_352.0633m/z,0.005259989955544011,5592.239371166623,0.20588452760571024,0.013464321629120035,0.005259989955545056,0.20588452760574777
157.75_352.0633m/z,0.03878372089207709,2261.5481812940457,1.0,0.007405535881811476,0.038783720892083075,1.0
68.05_352.0626m/z,3.556728899959888e-06,5031.874414740215,0.0005232575244500065,0.036715402371269246,3.55672889996079e-06,0.0005232575244501392
451.06_352.0841m/z,0.0029081171403582203,3469.6544399312406,0.12660784328605745,0.015311034634953313,0.002908117140359084,0.12660784328609653
117.21_352.0891m/z,0.0013402865332650382,-18411.16680777752,0.06920251809727279,0.017745252052605576,0.001340286533265247,0.06920251809728357
232.95_352.0994m/z,0.004764612940266825,2140.9353465086824,0.19022295525402919,0.013771436782871405,0.004764612940267908,0.19022295525407243
266.27_352.102m/z,9.9215120881262e-06,10328.311560719476,0.0012247464570468083,0.033417421064425135,9.92151208812782e-06,0.0012247464570470082
154.95_352.1018m/z,0.9203499318770852,-241.53829422962792,1.0,1.7403823978745514e-05,0.9203499318772753,1.0
175.25_352.1016m/z,0.7721220519877444,716.3675219774454,1.0,0.00014597418392170436,0.7721220519876618,1.0
216.13_352.1181m/z,0.18853348258160332,11132.358680480556,1.0,0.0030051177863852363,0.18853348258161468,1.0
79.51_352.1227m/z,0.0014569210140921226,1638.5793205465313,0.07380532977662785,0.017482112297294905,0.0014569210140923721,0.07380532977664049
189.05_352.1471m/z,0.47222002526504847,1915.984408837375,1.0,0.0008991189164151425,0.4722200252649299,1.0
298.22_352.1593m/z,0.09514048228655753,-22157.097160439494,1.0,0.004836256847230325,0.09514048228657666,1.0
209.55_352.16m/z,0.44802166363854923,-341.77162754622555,1.0,0.0010015029260760366,0.44802166363841023,1.0
66.33_352.1607m/z,1.3754608011976316e-06,28854.404186869913,0.00023009160238564294,0.03976998715027624,1.3754608011978447e-06,0.0002300916023856786
323.94_352.1607m/z,1.2332935081333517e-05,7673.93405333612,0.0014815506563313594,0.032718217057154164,1.2332935081336533e-05,0.0014815506563317215
222.47_352.1714m/z,0.07766164507074474,1207.383131586185,1.0,0.005404261743596761,0.07766164507075869,1.0
328.68_352.2088m/z,0.7298417025590893,-2608.516763803132,1.0,0.00020756241069475045,0.7298417025589697,1.0
381.11_352.2087m/z,0.00039081707072788433,6225.546978954364,0.025223641305904782,0.0216517506622943,0.00039081707072797074,0.025223641305910358
315.94_352.2102m/z,0.005050055365648617,4866.1736447223675,0.19902938976306175,0.013590725884496946,0.005050055365649652,0.19902938976310255
355.35_352.2088m/z,9.943879672645928e-05,8344.759777726664,0.008195944772211982,0.02602150096834077,9.943879672648212e-05,0.008195944772213864
461.9_352.2109m/z,0.7578502722766288,228.03723778098194,1.0,0.00016543788437006768,0.7578502722766534,1.0
315.93_352.2112m/z,0.0063038601210459195,4703.888227403447,0.23813174077212917,0.01290351960473013,0.0063038601210468215,0.23813174077216326
263.32_352.2213m/z,0.521128332040296,-6540.911501977673,1.0,0.00071629594552447,0.5211283320400804,1.0
464.93_352.2376m/z,0.9634095515246258,-160.14190966089885,1.0,3.6632703555028456e-06,0.9634095515252421,1.0
60.45_353.0287m/z,1.722235726565131e-15,4786.506761289758,2.032538498551895e-12,0.10442149613565221,1.7222357265655277e-15,2.0325384985523633e-12
113.54_353.0467m/z,0.729765584454775,234.45521001914665,1.0,0.00020768414335115004,0.729765584454952,1.0
106.49_353.0838m/z,0.007296251112368788,2662.859203677365,0.26816811513669364,0.012451922157167283,0.007296251112370253,0.2681681151367475
131.17_353.0836m/z,0.6658989971829634,-4216.162506318483,1.0,0.00032446719127920964,0.6658989971829774,1.0
227.18_353.0844m/z,0.6501481361330939,-874.0972894558244,1.0,0.0003580095815174378,0.6501481361330678,1.0
282.74_353.0858m/z,0.9935748931113695,14.435902947841873,1.0,1.1287551804350926e-07,0.9935748931149677,1.0
117.19_353.0915m/z,0.0004628313894784215,-2132.0334671285377,0.02918997881926945,0.021113751310457007,0.0004628313894785029,0.029189978819275982
274.33_353.0925m/z,0.5053471715011483,-3523.8205899560467,1.0,0.0007720065392928799,0.5053471715011233,1.0
166.57_353.0947m/z,0.24030103794333985,506.54348753234507,1.0,0.0023971680167866882,0.24030103794336952,1.0
158.26_353.1242m/z,0.8113195238635691,559.5771589220448,1.0,9.919295019367169e-05,0.8113195238637443,1.0
47.81_353.1336m/z,0.3346092374810885,22909.62967074576,1.0,0.0016191860824905646,0.3346092374809422,1.0
188.99_353.1505m/z,0.15431988917921832,785.5735483941612,1.0,0.0035255732504164694,0.1543198891792436,1.0
66.34_353.1568m/z,1.5542951119776184e-06,11365.672162988123,0.00025407134708877724,0.03937702218607575,1.5542951119779858e-06,0.0002540713470888373
324.1_353.162m/z,0.2666397028205645,17538.66481049993,1.0,0.002145566275158828,0.2666397028206721,1.0
209.47_353.1628m/z,0.8098343625588058,-2301.513828688259,1.0,0.00010079118211414606,0.8098343625585729,1.0
191.17_353.1687m/z,0.4815768669341831,903.4222768630542,1.0,0.0008617522009042311,0.4815768669340432,1.0
291.17_353.2058m/z,0.001940282624611839,4792.509241267488,0.09228531400228887,0.01658019911296682,0.0019402826246121597,0.09228531400231099
328.79_353.2113m/z,0.8976865479880728,-180.83744002419283,1.0,2.8779271765921877e-05,0.8976865479879712,1.0
263.32_353.2241m/z,0.6377009624543353,1909.8800942776884,1.0,0.00038593329163683077,0.6377009624542123,1.0
535.34_353.2456m/z,0.2023324746810486,22697.5117313093,1.0,0.0028253426715623142,0.20233247468109403,1.0
395.63_354.0014m/z,0.811941760559439,2006.6895546144185,1.0,9.852735255833078e-05,0.8119417605592965,1.0
428.25_354.0286m/z,0.2152341434463005,-5240.792730828121,1.0,0.002669824707254076,0.21523414344633915,1.0
160.32_354.0555m/z,0.9361550066114559,-41.90016890544952,1.0,1.1168875273193102e-05,0.9361550066113031,1.0
360.04_354.0714m/z,0.28504708532430695,-43345.27584782471,1.0,0.001987348214916862,0.2850470853243384,1.0
227.36_354.0889m/z,0.3344438226832759,-3257.8642805012187,1.0,0.0016202938330209804,0.3344438226831934,1.0
418.81_354.1001m/z,0.00010147019376437922,134048.6148359028,0.008325041779537428,0.025956771927176714,0.0001014701937643912,0.008325041779538411
441.53_354.1001m/z,0.14976977895474924,12809.252591444056,1.0,0.0036046152514800367,0.14976977895478663,1.0
409.27_354.0997m/z,0.0002975117613959999,1867.346974328607,0.020260960245242304,0.022520552500190694,0.0002975117613960835,0.020260960245247994
403.32_354.1114m/z,0.08932759868184932,62476.393036943315,1.0,0.005011676373008811,0.08932759868186103,1.0
158.6_354.1261m/z,0.1464487008773815,584.4995548377597,1.0,0.00366403735827181,0.14644870087740772,1.0
356.08_354.1264m/z,0.5436204324785043,-13021.03189472543,1.0,0.0006418663716317718,0.5436204324783367,1.0
126.76_354.1287m/z,1.1364009654586687e-05,10102.528530154823,0.0013852981816768872,0.032981155973375365,1.1364009654589318e-05,0.0013852981816772079
190.3_354.1542m/z,1.6460826194463773e-05,309498.63273433625,0.001894774643223577,0.03179059705748377,1.6460826194466572e-05,0.0018947746432238992
324.17_354.1573m/z,0.29412561552232136,10500.378112912345,1.0,0.001913988069346173,0.2941256155223875,1.0
66.46_354.1587m/z,1.3066092722876727e-07,1738.1637870295906,3.070556650256065e-05,0.047331127226228564,1.306609272287903e-07,3.070556650256606e-05
380.62_354.17m/z,0.39581917484073603,553.2136558559346,1.0,0.0012542001885850196,0.39581917484062,1.0
308.1_354.1756m/z,0.00021874114540198724,14471.71533455169,0.01570313870966359,0.023501514913892407,0.00021874114540202692,0.01570313870966644
281.12_354.1751m/z,0.0912590466620905,-19517.948537271433,1.0,0.0049520508487131965,0.0912590466621125,1.0
248.49_354.1882m/z,0.07348552605472992,3708.2680147966603,1.0,0.005560451152994306,0.07348552605474874,1.0
263.21_354.1896m/z,3.995924642741689e-06,5814.538334204052,0.0005780210533236845,0.036341034680239526,3.9959246427425205e-06,0.0005780210533238114
185.43_354.1897m/z,0.4292291181135106,1747.8232954880777,1.0,0.0010871512168815212,0.42922911811337094,1.0
63.34_354.2124m/z,0.0023367161653292602,3365.8333933969548,0.10660733406570456,0.015996393237200812,0.0023367161653298552,0.10660733406573171
396.07_354.2257m/z,1.8986512804386168e-08,12436.971537779735,5.466683784794683e-06,0.05351139595044141,1.898651280438975e-08,5.466683784795715e-06
337.87_354.2243m/z,0.015274967213432803,2608.0478128880363,0.48733098134752684,0.010190483186363841,0.015274967213435582,0.48733098134771086
311.77_354.2264m/z,0.04651398602932616,15056.122287768274,1.0,0.006874225589277416,0.04651398602933566,1.0
326.82_354.2262m/z,2.073965665560802e-05,10316.580157140043,0.002284465087199279,0.031048406309555743,2.0739656655612057e-05,0.0022844650871997234
423.8_354.2267m/z,0.1450770121854153,3592.9220622276944,1.0,0.003689024337467317,0.14507701218545363,1.0
284.52_354.2261m/z,0.0009385890215591552,5318.668956548201,0.05263738072571175,0.018870906722451397,0.0009385890215593515,0.05263738072572276
408.72_354.227m/z,0.0049535934240771675,5415.856891721759,0.19616352249776936,0.013650608005748022,0.004953593424078034,0.19616352249780367
199.88_354.2375m/z,3.0288689274836004e-10,3935.038283972345,1.2160185366030964e-07,0.06669800607665188,3.0288689274841954e-10,1.216018536603322e-07
449.73_354.2789m/z,0.011919803412966636,1241.3444124819455,0.39815333297450894,0.010945318880994925,0.011919803412968258,0.3981533329745617
139.76_354.99m/z,0.015014616420517615,1128.8270006765574,0.48105840869636957,0.010242649314469943,0.015014616420520509,0.48105840869646227
190.83_355.0325m/z,0.2713608353830987,-501.8204836098303,1.0,0.0021037099142063864,0.2713608353831913,1.0
335.76_355.0358m/z,0.15013535266185724,1325.8523108202385,1.0,0.0035981651305573292,0.1501353526618635,1.0
325.17_355.0348m/z,0.15409441967137907,-5460.394290183074,1.0,0.0035294276135333646,0.15409441967140375,1.0
169.26_355.0564m/z,0.8218214646351457,530.363067139288,1.0,8.827514376508194e-05,0.8218214646352675,1.0
306.6_355.0593m/z,0.43536529252577205,-102.67672147276662,1.0,0.001058564699499387,0.4353652925256877,1.0
325.84_355.0719m/z,0.22259869142534564,-5133.516298740196,1.0,0.0025859251385863535,0.22259869142545943,1.0
111.01_355.074m/z,0.0001409532778344388,2286.6529666527576,0.010969420169813934,0.024905379818755957,0.0001409532778344653,0.010969420169815995
102.81_355.0731m/z,0.12089701200458294,1199.6061326723025,1.0,0.004178642523554044,0.1208970120046009,1.0
359.83_355.0744m/z,0.15648840515108958,-18345.762275975685,1.0,0.003488825244915783,0.15648840515114462,1.0
551.17_355.091m/z,0.03385109523368659,4510.586998473245,0.9168897368813935,0.007806108821530211,0.03385109523369892,0.9168897368817276
199.64_355.0969m/z,0.8484218140624802,-756.7163936899755,1.0,6.358649821758267e-05,0.8484218140622665,1.0
418.69_355.1031m/z,0.00010719632230508927,23237.52801069889,0.008728349154060316,0.025781078468031682,0.00010719632230510723,0.008728349154062825
441.48_355.103m/z,0.12372311055811631,2435.195216608229,1.0,0.0041160373181117205,0.12372311055813005,1.0
