Features,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
508.14_276.199m/z,8.009187739829257e-05,6968.551266039016,0.006772863633435179,6.27699433722605e-06,-7996.238334285978,0.07305200714228686,0.05568519218968415,7.219740298764957e-08,1.9779854262116305e-05
316.71_276.2064m/z,6.653266628288221e-14,5126.548348547955,5.413131474814039e-11,0.008872816491822151,-1751.4035613399233,1.0,0.09903174930058767,1.0037436241449365e-13,8.356427851743578e-11
493.03_276.2319m/z,0.3665452676697737,-12793.258066358461,1.0,0.3605702653798636,-12951.825148568836,1.0,0.0031265073649960895,0.40709314436071076,1.0
164.95_276.9751m/z,0.004005479995388511,1737.5310690005654,0.16105009168885887,0.9342064211541987,-49.65789225585555,1.0,0.014375745753643532,0.015673524056710693,0.49874718354689646
176.2_276.975m/z,0.023109059608210553,1149.8365493952388,0.6740406166080678,0.026614224885292047,-1121.969974763515,1.0,0.016058080899696847,0.009599220552427606,0.3378946699168491
139.56_277.0198m/z,0.0008216464919319492,6345.551383976095,0.045983032536149826,0.04797284884731537,-3738.6790241944,1.0,0.024223472643997268,0.0008781228347829777,0.052421770641753705
274.66_277.0679m/z,0.11719157552385452,1989.100602619012,1.0,0.3074909460066047,-1294.678899523368,1.0,0.005657904407194825,0.1962374897209728,1.0
97.68_277.0767m/z,0.0074312847189334785,437.0245668281765,0.2677253552567899,0.026050360384841337,-362.9240027042872,1.0,0.019298407230452175,0.0037246437885735573,0.16764935386256094
117.65_277.085m/z,0.9531484551266646,-75.52756691168945,1.0,0.55723486708722,-754.5317931395498,1.0,0.0006204211243735491,0.8368452417763314,1.0
93.38_277.0852m/z,0.8859840675710544,460.15882761566724,1.0,0.3713899699708114,-2869.1719727048744,1.0,0.001400989130580954,0.6687360763548889,1.0
335.59_277.095m/z,0.293426498137885,10760.252163700266,1.0,0.3061278344253113,10479.359330235153,1.0,0.004069964707338669,0.31022316224541785,1.0
384.22_277.0948m/z,0.224904046019076,-7906.5585255589285,1.0,0.26298589127425626,-7290.904307210451,1.0,0.005151764182966367,0.22709700030909677,1.0
150.83_277.0975m/z,0.34766098376249,5849.093295536988,1.0,0.05015447664871135,-12212.726413374716,1.0,0.007719465450681584,0.1081666664140254,1.0
306.82_277.1047m/z,0.03349401176164476,7145.0174315806635,0.8988302140840921,0.06302813903542545,-6243.537485159551,1.0,0.012753296640449219,0.025128910662733185,0.7188972610225766
437.82_277.1045m/z,0.027346172577793693,6576.96666607846,0.7672063693736466,0.32136933856521915,-2950.3427137510816,1.0,0.009591051119376304,0.06291837661538668,1.0
162.62_277.1161m/z,0.0023250913710597763,5321.188503940553,0.10293921778779988,0.5805784927198137,-961.5920970934699,1.0,0.016196769632235375,0.009218623979038663,0.328263308349435
176.51_277.1159m/z,0.17597679459597987,18491.32386558415,1.0,0.5196252892590036,-8792.13076973139,1.0,0.0036850132836629967,0.34661097215179837,1.0
150.67_277.1163m/z,0.036783288152650126,-23174.006268961453,0.9654054793869229,0.061554285096148006,-20736.442257700015,1.0,0.01473415718987825,0.0141199620542405,0.4589665866726545
261.71_277.1178m/z,7.608603493664081e-05,5030.428258819018,0.006480036383936767,0.43527348723992587,985.354972637166,1.0,0.02894749115664219,0.0002181017270178055,0.017637970343601043
232.73_277.1171m/z,6.759225332632558e-07,6344.536150361998,0.0001247272992889072,0.8295585791910318,271.91975307535097,1.0,0.042751252910057214,3.581949762140826e-06,0.000588205824575539
411.98_277.1428m/z,0.0448042291589036,1911.3422118133801,1.0,0.6463118680255633,-436.34191473405247,1.0,0.007146566207223981,0.12765440312944137,1.0
459.06_277.1431m/z,0.851118314448175,286.0437645386457,1.0,0.39537629531222984,-1295.4679249889873,1.0,0.00128335551113401,0.6917299959300406,1.0
117.53_277.1471m/z,0.09198292748645419,6876.174532181217,1.0,0.47543405269047023,2908.909779851396,1.0,0.006195695360507014,0.16801602616482286,1.0
193.34_277.1538m/z,0.4094300357720393,-3164.502839151636,1.0,0.3798047515627142,-3368.8485622572366,1.0,0.0027492632023889962,0.45378799177748275,1.0
176.64_277.1571m/z,0.011091104779691505,1793.742518473009,0.3679761636461104,0.7694045813777755,-206.43578679140725,1.0,0.01119756466927413,0.039485201290520675,1.0
130.14_277.1831m/z,7.859326032605548e-05,3050.975447315634,0.006656617926590145,0.8092990970966404,185.17927001789363,1.0,0.027350466833458098,0.0003495278858771211,0.025678855416971992
162.61_277.1834m/z,6.006425120699403e-05,18391.055417565716,0.005411621212483812,0.06849528326694759,8301.975445162632,1.0,0.03531516191842676,3.3008436194900925e-05,0.0038161496607062566
171.95_277.1833m/z,0.0001159342065157391,4112.607648058992,0.009081586371667479,0.8340903368625601,222.00703859398988,1.0,0.026033285670595707,0.0005154196754336081,0.03425737975345852
348.19_277.1914m/z,0.026770168380290976,-16023.683022069261,0.7553876800646084,0.07960864671691101,12670.094814850134,1.0,0.012778337739430046,0.024946643284782147,0.7150163990144409
308.43_277.1903m/z,0.021162874000271482,-19823.904681884454,0.6280202417088236,0.08887876291132228,14614.247473629499,1.0,0.013164316587109592,0.0222982355126455,0.6543001069896496
316.39_277.1908m/z,0.02555490502695564,-21406.97460844026,0.7308244021097576,0.12108971065277062,14843.08909413428,1.0,0.011882746564195745,0.03236193561385292,0.8750096209749838
328.16_277.1971m/z,0.36765716510915947,-4916.46921628365,1.0,0.36067170107408153,-4987.924590073566,1.0,0.0031187028264189065,0.408008878009227,1.0
449.74_277.2157m/z,0.004068812338344434,2821.0852572377125,0.16317163516774538,0.006034065681658159,-2695.287085744859,1.0,0.025004679165375854,0.0006977928685862471,0.043620530771124315
335.59_277.224m/z,0.3282858629721823,2251.2010789746355,1.0,0.11669545930505885,3614.550929287338,1.0,0.0064051887666433105,0.1581515178891228,1.0
170.86_277.9704m/z,1.1146685726708746e-07,733.7757497715529,2.6543414763990487e-05,0.12635897828412543,-208.95048752498127,1.0,0.04982032779828627,4.2682117568500654e-07,9.752942827891034e-05
416.98_277.9947m/z,0.9444890007094484,486.92811759685173,1.0,0.287395904217904,-7442.294631658602,1.0,0.00197201495878363,0.5674928794774015,1.0
196.99_278.015m/z,0.02145002956792323,-17104.24436211955,0.6337399110368436,0.22801803128437598,8948.547254150515,1.0,0.010966783636290223,0.042220350820983805,1.0
153.31_278.0569m/z,0.5655508874170696,2163.569356423267,1.0,0.8771583516528875,-581.8413334858134,1.0,0.0005959600970305567,0.8427444295175957,1.0
188.06_278.0566m/z,0.9781267891130059,-82.50794092816469,1.0,0.8579532395058539,538.5390166472556,1.0,5.6145755911729545e-05,0.984014856155121,1.0
73.44_278.0673m/z,0.046709200282597535,1384.4483143222321,1.0,0.04609631206505147,1388.1476420635574,1.0,0.014885820095298596,0.013509700216877009,0.4427482458680418
131.06_278.0689m/z,0.0002011836090677052,4194.8533115832,0.014261576652445483,0.5013864446649583,-754.1087879474438,1.0,0.02403645653681774,0.000927773172600688,0.05483709773597998
305.18_278.0698m/z,0.9237471794001599,-43.223553907821575,1.0,0.30049890393113726,-467.70670506182694,1.0,0.0019240572051881788,0.5753732394167513,1.0
558.83_278.0757m/z,0.2863860460739147,-5920.205425687701,1.0,0.2751872614771508,6058.924324649712,1.0,0.0037426620424996226,0.3409023812479871,1.0
150.89_278.082m/z,0.001947340892203962,4894.093137569432,0.08983520977871165,0.22759800634081062,-1898.9605275448828,1.0,0.01814113562268893,0.005224945408038297,0.21478557246620458
57.72_278.0957m/z,0.0470204940380182,1453.9935577111498,1.0,0.1415747222700165,1075.1289501773997,1.0,0.01145066640336867,0.03668814744533684,0.9649890690477401
335.6_278.098m/z,0.19508584592065617,15577.913821700202,1.0,0.1995905431928185,15419.638753516983,1.0,0.006278706803085621,0.16403594082110376,1.0
259.04_278.1019m/z,0.0012613765446907608,4349.080799239718,0.06418182129889151,0.6107498219993576,-683.3671469854728,1.0,0.018069890467168337,0.0053348925586494365,0.21760175659610084
299.15_278.1055m/z,0.024074733035758772,3971.111395255513,0.6966206466672352,0.3565594395797561,1619.656287939212,1.0,0.010940053411778838,0.042549107809509136,1.0
147.05_278.1049m/z,0.34640292051271016,745.837862932313,1.0,0.3191507058652731,-789.0215662567639,1.0,0.003023776400524425,0.4193126187449727,1.0
158.92_278.111m/z,0.17991844991729752,20586.622065073134,1.0,0.47171443239200705,-11040.688126636202,1.0,0.003780937593591882,0.3371640480628127,1.0
150.7_278.1187m/z,0.7325050489926792,-565.3178594151344,1.0,0.06143967192650148,-3097.5618865958395,1.0,0.006504155401063527,0.1536943050590878,1.0
176.52_278.1185m/z,0.157980923549272,2630.906424071858,1.0,0.44662621282387893,-1417.0551478509726,1.0,0.0041975743847807445,0.2990216311368524,1.0
55.8_278.1232m/z,9.284128845359025e-05,42209.03134751364,0.007599901269040377,0.5435930435826112,6515.719128660671,1.0,0.02771570465437878,0.0003138114317266886,0.023551398724498095
46.4_278.1235m/z,0.840942564015871,500.27468224886155,1.0,0.05940971282201034,4705.82388364068,1.0,0.006394962831949402,0.15861934812018907,1.0
331.02_278.1365m/z,0.14502780908831517,519.8601788166299,1.0,0.2351974087493376,-423.2647670387868,1.0,0.005684200147156093,0.19475370087552568,1.0
246.31_278.1419m/z,0.00300007225932928,14336.310916652961,0.12709876485420157,0.1518693518326923,6900.869410871463,1.0,0.02000096193270995,0.003032224685802336,0.14251571409346428
117.51_278.1486m/z,0.07499291767257321,1244.0366326352387,1.0,0.5252184714632775,443.2988332262603,1.0,0.006568715068153375,0.15085438972020784,1.0
95.32_278.1488m/z,0.06990143303905612,1230.578393219377,1.0,0.12730177593362108,-1034.6563937667106,1.0,0.009000158682467618,0.07466531111737217,1.0
358.66_278.1512m/z,0.74248831029212,-3330.7899909229996,1.0,0.3034492994895588,10435.005474876256,1.0,0.0019496522024137208,0.5711540269483366,1.0
254.65_278.1589m/z,0.04246922393816629,6199.060357227128,1.0,0.4642747797222492,2232.2031824681744,1.0,0.008543026265414144,0.0852317148648646,1.0
242.83_278.1591m/z,0.017290265056404852,6533.441948804617,0.5320639111510601,0.7473650143261921,881.8070702439081,1.0,0.01029047071372402,0.05137179912373533,1.0
115.77_278.1599m/z,0.39742322170525335,443.82739494637144,1.0,0.9774208678739577,14.837190623768988,1.0,0.0012644025084459498,0.6955077470176676,1.0
378.42_278.175m/z,0.14836284011261483,30194.759022844068,1.0,0.39503991732467225,-17755.043808366823,1.0,0.004571690435531184,0.26845189902080735,1.0
367.81_278.1749m/z,0.05494380865674959,16795.423365503128,1.0,0.3122899731535303,-8830.435525304549,1.0,0.007666652571114874,0.10983157450853395,1.0
417.36_278.1748m/z,0.8903965030256293,1029.7274505276291,1.0,0.6229827241722065,-3673.506718668208,1.0,0.00043813752264953987,0.881814974947255,1.0
445.71_278.1749m/z,0.3603403581640914,-14662.845078539525,1.0,0.0714332340768238,28923.625277029027,1.0,0.006673834849553639,0.14634174366832844,1.0
329.5_278.1746m/z,0.09751536808699643,1295.054938030185,1.0,0.3438825973568598,-739.0570024054198,1.0,0.0059211904142661975,0.18187552052544742,1.0
269.88_278.1744m/z,0.1697485410889616,19521.43007941947,1.0,0.8540718716562916,2612.558873589722,1.0,0.00343412654250308,0.37258483208375526,1.0
181.06_278.1743m/z,0.2834836334085186,-10165.153357859825,1.0,0.2712599722869306,10425.880072343109,1.0,0.0037963066995694295,0.3356744841097136,1.0
162.58_278.1853m/z,8.290684207363238e-05,2412.2051242010416,0.006972476423986908,0.08152145808059551,1061.6460599425282,1.0,0.03369906183526039,5.336532284154014e-05,0.0056298774544584216
457.27_278.1902m/z,0.17551927633954775,-12861.211177095003,1.0,0.15235868041613382,13587.45306755642,1.0,0.006234975987619795,0.16612081446943747,1.0
348.04_278.194m/z,0.03577634529198701,-50486.923796963216,0.9447336392387838,0.19041979446070834,31444.898450252014,1.0,0.009894697566169786,0.05761796058566877,1.0
298.77_278.211m/z,0.16310064270164032,1985.3447418264122,1.0,0.43397245621828906,1112.934828896277,1.0,0.004784178877526912,0.2524973988208137,1.0
335.72_278.2118m/z,0.1675609562184626,-5817.44784298811,1.0,0.16118879398871477,-5905.272317097301,1.0,0.007299496099901548,0.1221337097136257,1.0
132.22_279.0152m/z,0.3497919655527718,474.21539169741544,1.0,0.22943166375033322,-609.6121360713222,1.0,0.0037390473806624414,0.34125754891307963,1.0
335.5_279.0978m/z,0.18846320610622644,942.1556364947269,1.0,0.26683018747690185,795.1894675973666,1.0,0.005592954526505323,0.1999508684156716,1.0
344.65_279.121m/z,0.038025203287290754,2938.493856759657,0.990960876149166,0.24480005464235055,-1645.0499492560111,1.0,0.009184632662247783,0.07078065796353654,1.0
55.79_279.1264m/z,0.00010922241727548251,5087.7473274007925,0.008666041257169183,0.6299343559556629,629.415319567246,1.0,0.026826578924755484,0.00040794220030957373,0.02883416109497285
276.64_279.1313m/z,0.8477138706537124,10101.967722122688,1.0,0.0031186329398456294,156057.14396491958,1.0,0.015438122775008889,0.01150126180026373,0.39001831751987337
295.41_279.1305m/z,0.21055863758591287,4761.616102802115,1.0,0.7591811941636916,1164.9514784080716,1.0,0.003020763910264068,0.4196764067272447,1.0
261.21_279.1327m/z,0.0012154983628016387,3996.044834198688,0.06236956692304704,0.273265383264559,-1347.5619824137486,1.0,0.019254692705665488,0.0037725979937446746,0.16902437152817498
238.88_279.1338m/z,0.8795234055909149,4347.795499744052,1.0,0.09617560298788436,-47772.07130759497,1.0,0.0048150542798530704,0.25025914746221495,1.0
246.31_279.144m/z,0.0023159561389827737,2318.1072416535244,0.10277856335123371,0.11045815546749316,1210.8122748423643,1.0,0.021813050359838382,0.001782686984532509,0.09298359338564528
336.05_279.1495m/z,0.23897489072225628,226.87302598089232,1.0,0.3210501742272849,191.1206458227343,1.0,0.00448043285143318,0.2756086041166825,1.0
358.6_279.155m/z,0.7941243411431785,-477.90011712318875,1.0,0.3729059253113508,1632.0705709688946,1.0,0.00144563745799553,0.660209456619496,1.0
413.48_279.1578m/z,0.19313078831002692,1920.8533590399406,1.0,0.27051378243534135,-1625.8232727353147,1.0,0.004678687509875434,0.2602963785961201,1.0
258.6_279.1689m/z,0.0006894814393493923,3603.103901080596,0.03961875799623758,0.5948407638071753,561.8019515644025,1.0,0.020985238816178975,0.002272541749477014,0.11335884681813829
378.42_279.1779m/z,0.1934398850366224,4874.027978967139,1.0,0.42657190209159435,-2978.0409120223667,1.0,0.0037734227357900663,0.33789477923390976,1.0
367.81_279.1774m/z,0.05188974045054681,3020.8790154126928,1.0,0.25364144102374064,-1771.696973300489,1.0,0.008242290520509288,0.09298286931055527,1.0
201.32_279.1776m/z,0.5439814321850757,-172.48471654016865,1.0,0.3034903960481928,-292.5341165992144,1.0,0.0026778647796187327,0.4632084708352603,1.0
457.05_279.1933m/z,0.25003321255754773,-17598.078430225283,1.0,0.5357696205718048,-9468.306480847239,1.0,0.003191634471853999,0.3995309766187697,1.0
348.04_279.1968m/z,0.026507916322997715,-7400.720230870839,0.750309262732016,0.11735672664063239,5217.098617405603,1.0,0.011854177172957336,0.03263158890396905,0.8800391497490841
354.15_279.2101m/z,0.0013028585565875185,2206.5921572944376,0.06566687799303685,0.40947585327575386,563.5824086961137,1.0,0.019864399188066817,0.0031559425457326046,0.14723509723961628
335.7_279.2145m/z,0.56028310645722,13112.804033229419,1.0,0.4704684201170213,-16247.901320414545,1.0,0.0013883349674691514,0.6711725749123465,1.0
544.88_279.2314m/z,0.001156334276433501,7558.683907763378,0.0601382687991451,0.25863766363778246,-2616.6545365304028,1.0,0.019506460207020293,0.003504607563761237,0.15948321043518943
561.65_279.2314m/z,0.005765120518333835,5878.346330549888,0.21758821384203011,0.48909897280101955,-1468.0487648668277,1.0,0.01357496042601758,0.01978760515372623,0.5987227025175211
180.27_279.6853m/z,2.358370862258103e-07,52194.836418183804,5.096162764516604e-05,0.6644444288796502,-4329.370913964585,1.0,0.045513309670900504,1.56298442381449e-06,0.0002997465557813472
321.31_280.0556m/z,0.9797911464268756,370.5733091052013,1.0,0.9968509164965939,57.73093273877171,1.0,1.1821503425046842e-06,0.9996607801992459,1.0
186.65_280.0751m/z,0.22300113295117374,-18334.86035739448,1.0,0.016997172438334953,35972.200991418715,1.0,0.011687946949482164,0.03424556755959575,0.9132069648275446
150.03_280.0851m/z,0.38896744918058546,2264.4209893886614,1.0,0.13111974564149084,3970.320765117033,1.0,0.005651756441577116,0.1965860224148748,1.0
73.69_280.0902m/z,0.026579321542524324,1705.4038927151926,0.7516375698156899,0.27356156334215687,840.5086967860753,1.0,0.011340741900451756,0.037877820776175006,0.9892805198632767
105.76_280.0971m/z,0.8898906179360082,-66.33942280798595,1.0,0.7038168974967184,-182.15639374354149,1.0,0.00030230167037148536,0.916884566825199,1.0
235.61_280.1206m/z,0.6431477097005658,1924.761413406278,1.0,0.10642273578927643,-6713.3025218347675,1.0,0.004726279702503611,0.25674860248272735,1.0
198.68_280.128m/z,0.05446674512689174,6806.205446462856,1.0,0.13783232559270595,5247.637323653004,1.0,0.011077720414671588,0.040882767805160924,1.0
276.7_280.1342m/z,0.8465082735295512,1391.517587994504,1.0,0.004731466267790344,20373.409183446074,1.0,0.014123899794363792,0.01686596316306261,0.5293205082243929
61.09_280.1381m/z,9.047639562750052e-06,4088.3921138613237,0.001132493144429688,0.03191415130423876,1962.839440718505,1.0,0.04401738710006553,2.4498988080997593e-06,0.000426432759684396
238.89_280.137m/z,0.8941008997526512,586.0628740962484,1.0,0.07682580486262107,-7799.482798475911,1.0,0.005444449024825215,0.20870656616518338,1.0
227.29_280.1535m/z,0.0017745006670174866,28550.963199896432,0.08351185017238086,0.3514728434620281,8476.799675138094,1.0,0.01927598141404785,0.003749168218907891,0.16854130633580688
331.23_280.1537m/z,0.6033426732137297,5130.288862287785,1.0,0.734806237238473,-3343.84700098971,1.0,0.0006247993461878654,0.8357937102666532,1.0
250.76_280.1536m/z,0.36473084493942143,-7391.890424938744,1.0,0.261518072208142,9157.323950547283,1.0,0.003356330902439919,0.38102620887205585,1.0
159.46_280.1642m/z,0.014204968324151104,1029.964351695013,0.45368420751161453,0.2165467078595404,-517.9854568925939,1.0,0.012272944558861631,0.02889379840937888,0.7989378485666442
259.17_280.165m/z,9.56438224440942e-05,3246.322419930457,0.007811217851970966,0.8067291929237169,202.19724008969683,1.0,0.02672021678841585,0.0004209403755887653,0.029547227223068365
354.63_280.1693m/z,0.03316788986290173,-20286.895916413316,0.8911919869603192,0.5712928414526662,5381.406646913153,1.0,0.00814637298613119,0.0955998305550894,1.0
317.14_280.1695m/z,0.0763205760370996,-80993.17104089608,1.0,0.9904192094523105,547.8852500911786,1.0,0.00549328926926429,0.20578564034358562,1.0
180.26_280.1867m/z,3.687163828700481e-07,17653.6789014594,7.513968983605841e-05,0.7777500655237723,-968.8809200245928,1.0,0.044105317903621155,2.3860693533198634e-06,0.0004173517800136323
232.25_280.1898m/z,0.7824790910983533,920.2191752476381,1.0,0.5265011702406216,-2110.99740577615,1.0,0.0007876225926760627,0.7976090203762605,1.0
204.11_280.1907m/z,0.15331281305177716,46401.818877338155,1.0,0.16842001633022544,-44747.36292260421,1.0,0.006318043120094208,0.16218286190628511,1.0
162.72_280.1903m/z,0.8568579392356352,-887.5842033677654,1.0,0.3311863866689151,-4782.849590469812,1.0,0.0017628454277520689,0.6026714398708046,1.0
273.16_280.1904m/z,0.28625495480449215,-13401.688020187255,1.0,0.3433404688067315,11905.860372484813,1.0,0.0032758854494758793,0.38995557562741423,1.0
292.95_280.1904m/z,0.39669759174525665,25954.883567104036,1.0,0.8766508756775659,-4751.218467557214,1.0,0.0012647593144817781,0.6954364381821238,1.0
153.8_280.1903m/z,0.6737477091764577,-2030.3195373613717,1.0,0.22150124491164613,-5898.25935341481,1.0,0.003075605360615241,0.4131027429557328,1.0
191.48_280.19m/z,0.935469300876161,-1088.0479846833844,1.0,0.42450646289678173,-10733.677891595302,1.0,0.00114879970487769,0.718999193278788,1.0
113.55_280.2014m/z,0.08302093702295256,1407.2286700404118,1.0,0.10375678533792582,1320.3622370034677,1.0,0.010637273392095303,0.046455947116847994,1.0
204.13_280.3205m/z,0.6957896796139624,1693.1032716193968,1.0,0.6067532328391494,-2228.535128545461,1.0,0.0006756195564671108,0.8236839779921099,1.0
180.28_280.688m/z,1.4289510478362109e-07,3594.8779531829373,3.2863544244978715e-05,0.568198238212204,-385.2358566592,1.0,0.047154258004285965,9.538619019501343e-07,0.00019738117217603263
79.52_281.0045m/z,0.03635140335516154,305.92893656104997,0.9570950163034315,0.25887333568863274,-164.78657785134854,1.0,0.00919704929061771,0.07052654349181389,1.0
115.82_281.0649m/z,0.5061451131582733,345.9772000835875,1.0,0.5436270482494827,315.9919156553413,1.0,0.0015367757050407382,0.6431393395441309,1.0
90.2_281.0741m/z,0.026709897309735716,680.8648907652888,0.7546392487901639,0.5370997826887411,189.2572275810685,1.0,0.00962115869779101,0.06237182131161671,1.0
406.38_281.076m/z,0.7208260476986061,10250.586369490848,1.0,0.8500422217339014,-5422.242123966672,1.0,0.00026756627456014925,0.9260733868278422,1.0
38.87_281.0795m/z,0.22618171818871535,1189.1399118780982,1.0,0.34737715237485756,-922.9284115972048,1.0,0.0037860665868343357,0.33666621844188804,1.0
265.36_281.0872m/z,0.8629989006483462,-1867.0172867351503,1.0,0.8465345828477557,2093.7614858459206,1.0,0.00010847455699314335,0.9693457820688236,1.0
213.89_281.0985m/z,0.0014018778659903757,7234.728503359696,0.0696051282362896,0.11969235386943554,-3511.891575951423,1.0,0.02047451049806437,0.002639477118924788,0.1278614976355198
180.41_281.099m/z,0.14327085809249476,18002.284435426845,1.0,0.23886635077500132,14479.220335631459,1.0,0.006653961585781909,0.14718443889007968,1.0
317.25_281.1015m/z,0.07487195183771658,981.2610289623703,1.0,0.09913893227668115,-908.1204784788742,1.0,0.009438687494115805,0.06575835295529651,1.0
366.84_281.102m/z,0.010811775580606673,1337.559506250598,0.3603786590642994,0.15195090804264794,750.2966280740907,1.0,0.015866748139162667,0.010150116262856373,0.35357786628321614
176.99_281.1129m/z,0.00033909810861058615,33988.82100938257,0.02201797837116444,0.19537400076382003,-12220.050745333283,1.0,0.023826688000008422,0.0009867995596422477,0.05762816571346854
184.65_281.1129m/z,0.0010396029178939676,36236.521378569334,0.05554759030953666,0.12824902373845473,-16741.93326621113,1.0,0.02123385643417186,0.0021127849213741423,0.10677852881600841
142.81_281.1132m/z,9.490757850312056e-07,174768.20807647653,0.0001665470901490868,0.5785852456681284,19596.348232071232,1.0,0.04251279765050686,3.847376369205059e-06,0.0006260489856531709
160.85_281.113m/z,0.001193536956173025,81687.6908466406,0.06153669669190325,0.01431279018364079,-61614.56416287327,1.0,0.02619950916949032,0.0004907800206613235,0.033045609442408565
119.12_281.1107m/z,0.23811005714981995,1182.7712536129845,1.0,0.004430053675197771,2861.0987183924767,1.0,0.017415551035362076,0.006458882775573977,0.2527907351748593
248.74_281.1132m/z,9.726037445577941e-07,-171034.57494288898,0.00016984329242693814,0.7506397426723297,-10982.32502991835,1.0,0.04179048549722253,4.777024083975734e-06,0.0007511459080580689
357.52_281.1172m/z,0.45115161080327126,-7685.8226724326305,1.0,0.03516441158447103,-21519.525292378796,1.0,0.00918466650772598,0.07077996405490175,1.0
260.5_281.1242m/z,0.5606607134749064,5878.525421543324,1.0,0.47209036777929747,7264.390986079312,1.0,0.0016193228530857473,0.628058256190133,1.0
406.92_281.1354m/z,0.002934005636294808,11388.512164352362,0.12464402155005622,0.4549647119023693,2849.8684465813053,1.0,0.016975475587890254,0.007344618250542938,0.27687414587039105
276.71_281.1363m/z,0.5836854821382447,499.76481504930035,1.0,0.05924239352641078,1722.51768997923,1.0,0.007038487625877443,0.13170528817863597,1.0
180.16_281.149m/z,0.12939419581158332,6094.7222669047715,1.0,0.7193227644837814,1442.6928360293794,1.0,0.00440774251246745,0.2814449904044436,1.0
206.39_281.1468m/z,0.4806917402928783,615.9226337277785,1.0,0.7449741927190716,-284.00861323144676,1.0,0.0009925230685270403,0.7520175809244791,1.0
306.01_281.1471m/z,0.1422173205914543,18230.657924059895,1.0,0.3663998091211288,11212.060909472626,1.0,0.005568364806929349,0.20137493789587393,1.0
343.52_281.1497m/z,0.014475125692655863,52178.14882847499,0.46047651366557957,0.11099319343198236,-33952.32545070263,1.0,0.013711378268130958,0.01901755070135295,0.5801541006856508
222.03_281.1567m/z,0.3120285625641233,2733.430214308197,1.0,0.6592120800121959,-1191.7584817268405,1.0,0.002005691109661867,0.562023624853629,1.0
270.01_281.1601m/z,0.1297168187074173,10184.130804181385,1.0,0.40856507686166643,5549.858429110441,1.0,0.005564295224581017,0.20161159328723235,1.0
401.74_281.1658m/z,0.3652905498478741,-4594.057211034093,1.0,0.36383143099437176,-4607.400652618289,1.0,0.0031132985784102507,0.4086441797595538,1.0
285.6_281.1645m/z,0.3450828055261048,9131.553919133412,1.0,0.3542273423487957,8958.470970540626,1.0,0.003312438814268015,0.38587262795800914,1.0
354.66_281.172m/z,0.15071884028107116,-13273.44093689197,1.0,0.6036045846187482,-4791.5913960472,1.0,0.0042990732604749615,0.2904006310383909,1.0
317.12_281.1725m/z,0.09777769397690422,-21740.97585790771,1.0,0.822513924505198,-2941.5270995407745,1.0,0.004992899312910581,0.23774624471496175,1.0
204.11_281.1938m/z,0.4880614107868583,14395.009190228035,1.0,0.5826156973856002,-11406.5927229103,1.0,0.00126415911825295,0.6955563935119983,1.0
273.15_281.1934m/z,0.3039458422898766,19021.701661688992,1.0,0.1856245983360058,24495.68768094748,1.0,0.005297327863097112,0.21775728109985112,1.0
292.93_281.1929m/z,0.47210113875503223,4628.961990614705,1.0,0.831073551214743,-1372.7940497676977,1.0,0.0009431807893378608,0.7627533045108043,1.0
486.54_281.226m/z,5.1191596439092765e-17,5008.500379311098,8.726612716754165e-14,0.5566719344025397,-340.44406367992315,1.0,0.11536754267220528,5.259489536224177e-16,7.633073675134327e-13
174.62_282.0391m/z,0.034434296360476235,2987.1849266970466,0.9185546942001414,0.9814297700964942,-32.80717819051236,1.0,0.007807524439689462,0.10544637963949201,1.0
187.43_282.0404m/z,0.5410009656573551,462.6652904251961,1.0,0.11252020471847321,1202.0535506834387,1.0,0.005335116208935231,0.21539592233289404,1.0
321.3_282.0526m/z,0.918347251498841,605.1010099243791,1.0,0.9318824848693776,504.45339477714765,1.0,3.3772017175914826e-05,0.9903540905272331,1.0
53.98_282.0639m/z,6.300834917220111e-05,2724.107777387676,0.005610975494360061,0.5198313459230284,435.1373126819046,1.0,0.029093865857514056,0.00020886674590136432,0.017032213963041862
294.58_282.0711m/z,0.7729578305329949,673.3152327129801,1.0,0.5732484856977343,1314.5031203747699,1.0,0.0007490134313972163,0.8065032097572038,1.0
249.18_282.0734m/z,2.712859556887685e-07,8424.442565185022,5.75381424313899e-05,0.4425278718867849,-1243.7241436209515,1.0,0.045253466138832965,1.689981448026158e-06,0.00032123367624579865
406.24_282.0794m/z,0.7441059864477091,1284.6640543765554,1.0,0.8991010352489528,-498.93169660265,1.0,0.0002034085718271017,0.9432874684252588,1.0
183.37_282.0892m/z,0.7782796177624152,2778.4976739329436,1.0,0.8067975122101021,2412.9855895476007,1.0,0.00026373747072605536,0.9270918480649054,1.0
171.06_282.0967m/z,0.00027710052868911426,1332.2061043460233,0.01866170783474705,0.4882967052787206,252.48561777615407,1.0,0.02442806154153243,0.0008268353027277434,0.04994302378180347
42.38_282.1085m/z,0.06260191944899389,2810.0022833933563,1.0,0.5439873051406134,-914.3598477955352,1.0,0.006386534214383843,0.15900598880169844,1.0
177.0_282.1155m/z,0.00023299627645228027,5086.774342078546,0.01616462383971965,0.13476169985548603,-2056.68266066587,1.0,0.025729414133219164,0.0005636929657519721,0.036635277360858295
