ppm,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
7.892844642232111,0.8202846113228313,-532.4736454707154,1.0,0.306897554052365,2396.9500982526624,1.0,0.003866426250397459,0.5791332162009162,1.0
7.892294614730737,0.4544214605132648,-1658.1909454197053,1.0,0.18429918947465873,2946.03631145369,1.0,0.00812873499525768,0.3163723566740859,1.0
7.891744587229361,0.28792028617895804,-2353.4753372447194,1.0,0.1307194225009363,3350.3409566990563,1.0,0.01190034523701311,0.1848865868716671,1.0
7.891194559727986,0.28641709388344766,-2593.916862481346,1.0,0.13480208534090293,3642.3674773964394,1.0,0.011759296059163038,0.18864531551573352,1.0
7.890644532226611,0.35708182290650536,-2370.3356708125416,1.0,0.1447114216657184,3758.1080085643084,1.0,0.01039088403472499,0.2292872462144392,1.0
7.890094504725236,0.169544991663405,-3374.361755761052,1.0,0.07785543200082938,4336.108552889501,1.0,0.017340467867179132,0.08488541086794675,1.0
7.889544477223861,0.04417102990726052,-5188.392497760832,1.0,0.08139685838532885,4488.697717822651,1.0,0.024455575553804065,0.030467316858981953,1.0
7.888994449722486,0.032288983129455065,-7868.552596885025,1.0,0.09952464471344893,6044.072328026882,1.0,0.025178308661669813,0.027444226537346444,1.0
7.888444422221111,0.035947290115830186,-13745.624796916654,1.0,0.09116742715118878,11055.02638517213,1.0,0.025026650451430155,0.028052850116532795,1.0
7.887894394719735,0.02334462372939688,-17614.25466748821,1.0,0.042211733576449945,15764.419126840185,1.0,0.03180561936470394,0.010488675111950528,0.9409717187628427
7.887344367218361,0.02412325959017967,-19127.509466564177,1.0,0.020606191390946632,19640.886143775067,1.0,0.03572798479078265,0.005917501567228372,0.73544162949289
7.886794339716985,0.022783763784190662,-19653.64005118281,1.0,0.020185034253454037,20053.141643978845,1.0,0.03617772088307514,0.005540787516437623,0.7146697183366186
7.886244312215611,0.03443953959578223,-21435.964657636192,1.0,0.02962689147168272,22050.751678851382,1.0,0.03158037991679474,0.010838388809314582,0.9560939493672957
7.885694284714235,0.034288021891880766,-20352.835503957973,1.0,0.024810672624265822,21591.14447953345,1.0,0.032631917772355745,0.009299022781933838,0.8870510584730275
